dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd
astex_diverse,1HP0_AD3,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444
astex_diverse,1HP0_AD3,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848
astex_diverse,1HP0_AD3,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,False,27.37737272756848,public_boltz_ss_relaxedFalse_rep3,False,2.021703508118053,public_boltz_relaxedTrue_rep2,True,0.5546562325583202
astex_diverse,1HP0_AD3,same_generator,Chai,32,7,public_chai_relaxedFalse_rep3,False,26.989695031959407,Chai-1 full receptor s5/t200,False,26.07575740992424,Chai-1 full receptor s5/t200,False,26.07575740992424
astex_diverse,1HP0_AD3,same_generator,DiffDock,32,7,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848,public_diffdock_relaxedFalse_rep3,True,1.9605294628586536,public_diffdock_relaxedFalse_rep1,True,0.4142212414182848
astex_diverse,1HP0_AD3,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedTrue_rep3,False,2.3363261294515145,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677,public_neuralplexer_relaxedTrue_rep1,False,2.214154571459677
astex_diverse,1HP0_AD3,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832,public_dynamicbind_relaxedTrue_rep-1,False,27.058263737924,public_dynamicbind_relaxedFalse_rep-1,False,26.866085589103832
astex_diverse,1HP0_AD3,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,False,4.59051452029646,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444,public_rfaa_relaxedTrue_rep1,False,2.6773119898608444
astex_diverse,1HQ2_PH2,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Chai,1,1,Chai-1 full receptor s5/t200,True,0.9256224610163614,Chai-1 full receptor s5/t200,True,0.9256224610163614,Chai-1 full receptor s5/t200,True,0.9256224610163614
astex_diverse,1HQ2_PH2,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.3444809304280447,DiffDock-L default s10/t20,True,0.3444809304280447,DiffDock-L default s10/t20,True,0.3444809304280447
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942
astex_diverse,1HQ2_PH2,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406
astex_diverse,1HQ2_PH2,same_generator,RFAA,1,1,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724
astex_diverse,1HQ2_PH2,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Chai,2,2,Chai-1 full receptor s5/t200,True,0.9256224610163614,public_chai_relaxedFalse_rep1,True,0.3834524613108419,public_chai_relaxedFalse_rep1,True,0.3834524613108419
astex_diverse,1HQ2_PH2,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.3444809304280447,public_diffdock_relaxedFalse_rep2,True,0.599272798004858,DiffDock-L default s10/t20,True,0.3444809304280447
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedTrue_rep3,True,1.5865430494812125
astex_diverse,1HQ2_PH2,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864
astex_diverse,1HQ2_PH2,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedTrue_rep1,True,0.9313523431778424,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724
astex_diverse,1HQ2_PH2,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Chai,4,4,Chai-1 full receptor s5/t200,True,0.9256224610163614,public_chai_relaxedFalse_rep1,True,0.3834524613108419,public_chai_relaxedFalse_rep1,True,0.3834524613108419
astex_diverse,1HQ2_PH2,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.3444809304280447,public_diffdock_relaxedFalse_rep1,True,0.5330485357156246,DiffDock-L default s10/t20,True,0.3444809304280447
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648
astex_diverse,1HQ2_PH2,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864
astex_diverse,1HQ2_PH2,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedTrue_rep1,True,0.9313523431778424,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724
astex_diverse,1HQ2_PH2,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274
astex_diverse,1HQ2_PH2,same_generator,Chai,8,7,Chai-1 full receptor s5/t200,True,0.9256224610163614,public_chai_relaxedTrue_rep1,True,0.4154307516860149,public_chai_relaxedFalse_rep1,True,0.3834524613108419
astex_diverse,1HQ2_PH2,same_generator,DiffDock,8,7,DiffDock-L default s10/t20,True,0.3444809304280447,public_diffdock_relaxedFalse_rep1,True,0.5330485357156246,DiffDock-L default s10/t20,True,0.3444809304280447
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648
astex_diverse,1HQ2_PH2,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864
astex_diverse,1HQ2_PH2,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedTrue_rep1,True,0.9313523431778424,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724
astex_diverse,1HQ2_PH2,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_relaxedFalse_rep1,True,0.2671864624457719
astex_diverse,1HQ2_PH2,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274
astex_diverse,1HQ2_PH2,same_generator,Chai,16,7,Chai-1 full receptor s5/t200,True,0.9256224610163614,public_chai_relaxedTrue_rep1,True,0.4154307516860149,public_chai_relaxedFalse_rep1,True,0.3834524613108419
astex_diverse,1HQ2_PH2,same_generator,DiffDock,16,7,DiffDock-L default s10/t20,True,0.3444809304280447,public_diffdock_relaxedFalse_rep1,True,0.5330485357156246,DiffDock-L default s10/t20,True,0.3444809304280447
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648
astex_diverse,1HQ2_PH2,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864
astex_diverse,1HQ2_PH2,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedTrue_rep1,True,0.9313523431778424,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724
astex_diverse,1HQ2_PH2,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274
astex_diverse,1HQ2_PH2,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,True,0.2671864624457719,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274,public_boltz_ss_relaxedFalse_rep3,True,0.2525540720038274
astex_diverse,1HQ2_PH2,same_generator,Chai,32,7,Chai-1 full receptor s5/t200,True,0.9256224610163614,public_chai_relaxedTrue_rep1,True,0.4154307516860149,public_chai_relaxedFalse_rep1,True,0.3834524613108419
astex_diverse,1HQ2_PH2,same_generator,DiffDock,32,7,DiffDock-L default s10/t20,True,0.3444809304280447,public_diffdock_relaxedFalse_rep1,True,0.5330485357156246,DiffDock-L default s10/t20,True,0.3444809304280447
astex_diverse,1HQ2_PH2,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep2,False,2.008441298085942,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648,public_neuralplexer_relaxedFalse_rep1,True,0.6432916945567648
astex_diverse,1HQ2_PH2,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedTrue_rep-1,False,1.849776519706406,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864,public_dynamicbind_relaxedFalse_rep-1,True,1.130166436857864
astex_diverse,1HQ2_PH2,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724,public_rfaa_relaxedTrue_rep1,True,0.9313523431778424,public_rfaa_relaxedFalse_rep1,True,0.9137494100056724
astex_diverse,1HWW_SWA,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372
astex_diverse,1HWW_SWA,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372
astex_diverse,1HWW_SWA,same_generator,Chai,1,1,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_chai_relaxedFalse_rep1,False,12.080891175736994
astex_diverse,1HWW_SWA,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048
astex_diverse,1HWW_SWA,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544
astex_diverse,1HWW_SWA,same_generator,RFAA,1,1,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416
astex_diverse,1HWW_SWA,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_boltz_relaxedFalse_rep3,False,12.064557581783372
astex_diverse,1HWW_SWA,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372
astex_diverse,1HWW_SWA,same_generator,Chai,2,2,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_chai_relaxedFalse_rep1,False,12.080891175736994
astex_diverse,1HWW_SWA,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048
astex_diverse,1HWW_SWA,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544
astex_diverse,1HWW_SWA,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416
astex_diverse,1HWW_SWA,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep3,False,12.064557581783372,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372
astex_diverse,1HWW_SWA,same_generator,Chai,4,4,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_chai_relaxedFalse_rep1,False,12.080891175736994,public_chai_relaxedFalse_rep1,False,12.080891175736994
astex_diverse,1HWW_SWA,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep1,False,11.506111827162409
astex_diverse,1HWW_SWA,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544
astex_diverse,1HWW_SWA,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416
astex_diverse,1HWW_SWA,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep3,False,12.064557581783372,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372,public_boltz_relaxedFalse_rep3,False,12.064557581783372
astex_diverse,1HWW_SWA,same_generator,Chai,8,7,public_chai_relaxedFalse_rep1,False,12.080891175736994,Chai-1 full receptor s5/t200,False,,public_chai_relaxedFalse_rep1,False,12.080891175736994
astex_diverse,1HWW_SWA,same_generator,DiffDock,8,7,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep1,False,11.506111827162409
astex_diverse,1HWW_SWA,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544
astex_diverse,1HWW_SWA,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416
astex_diverse,1HWW_SWA,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep3,False,12.064557581783372,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep3,False,12.064557581783372,Boltz-2 full receptor r1/s20,False,3.166909710130174,Boltz-2 full receptor r1/s20,False,3.166909710130174
astex_diverse,1HWW_SWA,same_generator,Chai,16,7,public_chai_relaxedFalse_rep1,False,12.080891175736994,Chai-1 full receptor s5/t200,False,,public_chai_relaxedFalse_rep1,False,12.080891175736994
astex_diverse,1HWW_SWA,same_generator,DiffDock,16,7,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep3,False,12.52306625395048,public_neuralplexer_relaxedFalse_rep1,False,11.506111827162409
astex_diverse,1HWW_SWA,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544,public_dynamicbind_relaxedFalse_rep-1,False,12.212469218555544
astex_diverse,1HWW_SWA,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416,public_rfaa_relaxedFalse_rep1,False,12.840290461343416
astex_diverse,1HWW_SWA,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep3,False,12.064557581783372,DiffDock-L default s10/t20,True,0.5837904011715176,DiffDock-L default s10/t20,True,0.5837904011715176
astex_diverse,1HWW_SWA,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep3,False,12.064557581783372,Boltz-2 full receptor r1/s20,False,3.166909710130174,Boltz-2 full receptor r1/s20,False,3.166909710130174
